,origin,destination,aircraft_number,distances,doc,demand,revenue,active_arcs,mach,pax_num,fuel,time,DOC_nd,SAR,mach_tot_aircraft,total_fuel,total_CEMV,total_distance,total_pax,total_cost,total_time
21,CD3,CD2,0.0,188,2264.0,342.0,41040,0,0.6258585858585858,70.0,628.2930414168981,140.4743875088508,12.043642701886144,3.3419842628558407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,CD3,CD3,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
23,CD3,CD4,5.0,215,2424.0,334.0,40080,1,0.6759595959595959,70.0,708.6617528303002,143.45507140113594,11.274428493081288,3.2961011759548846,3.3797979797979796,3543.3087641515012,0.35203084495624865,1075.0,350.0,24240.0,717.2753570056797
24,CD3,CD5,5.0,574,4703.0,300.0,36000,1,0.7824242424242422,70.0,1709.5737854835427,189.07623869484516,8.19439305666643,2.9783515426542557,3.9121212121212112,8547.868927417714,0.38958775195443085,2870.0,350.0,47030.0,945.3811934742258
25,CD3,CD6,7.0,463,3980.0,374.0,44880,1,0.776161616161616,70.0,1397.7613418946207,174.71845658186027,8.596952815669228,3.0189229846536083,5.433131313131312,9784.329393262346,0.5380928904458776,3241.0,490.0,55720.0,1223.029196073022
26,CD3,CD7,6.0,595,4828.0,354.0,42480,1,0.7949494949494949,70.0,1778.7269101436975,190.95156469273925,8.115161781452205,2.9894569918381473,4.7696969696969695,10672.361460862185,0.46576858012701094,3570.0,420.0,57936.0,1145.7093881564356
27,CD3,CD8,1.0,425,3733.0,204.0,24480,1,0.776161616161616,70.0,1295.353597114333,169.59102721893424,8.78387140204366,3.0478908167396073,0.776161616161616,1295.353597114333,0.07613981942265972,425.0,70.0,7466.0,169.59102721893424
28,CD3,CD9,0.0,561,4601.0,255.0,30600,0,0.7949494949494949,70.0,1681.1960661462736,186.47198202554029,8.20279203301196,2.9967844316332863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,CD3,CD10,0.0,258,2690.0,192.0,23040,0,0.7010101010101009,70.0,821.783400975551,148.99601513407111,10.427842335762545,3.1852069805253915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,CD4,CD1,0.0,198,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
31,CD4,CD2,0.0,200,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
32,CD4,CD3,1.0,215,2435.0,334.0,40080,1,0.6571717171717171,70.0,706.4334302621369,143.99881759141567,11.329307831191441,3.2857368849401714,0.6571717171717171,706.4334302621369,0.07062825312342748,215.0,70.0,4870.0,143.99881759141567
33,CD4,CD4,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
34,CD4,CD5,0.0,788,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
35,CD4,CD6,0.0,670,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
36,CD4,CD7,0.0,700,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
37,CD4,CD8,1.0,406,3615.0,327.0,39240,1,0.776161616161616,70.0,1248.9778279555549,167.05114012854355,8.90551790771176,3.0763000688560465,0.776161616161616,1248.9778279555549,0.07543667757119435,406.0,70.0,7230.0,167.05114012854355
38,CD4,CD9,0.0,519,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
39,CD4,CD10,0.0,326,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
40,CD5,CD1,0.0,768,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
41,CD5,CD2,0.0,672,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
42,CD5,CD3,0.0,574,4663.0,300.0,36000,0,0.7949494949494949,70.0,1699.8870218221289,187.99199735490208,8.124735874804243,2.9614756477737436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,CD5,CD4,0.0,788,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
44,CD5,CD5,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
45,CD5,CD6,0.0,261,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
46,CD5,CD7,0.0,720,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
47,CD5,CD8,1.0,784,6080.0,150.0,18000,1,0.7886868686868687,70.0,2290.635359110637,216.417770748983,7.755758385023471,2.9217287743758127,0.7886868686868687,2290.635359110637,0.07942758357374026,784.0,70.0,12160.0,216.417770748983
48,CD5,CD9,0.0,977,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
49,CD5,CD10,0.0,670,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
50,CD6,CD1,0.0,591,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
51,CD6,CD2,0.0,620,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
52,CD6,CD3,0.0,463,3974.0,374.0,44880,0,0.7886868686868687,70.0,1413.5290500005858,173.8897587650862,8.58406863556928,3.0529785097204876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,CD6,CD4,0.0,670,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
54,CD6,CD5,0.0,261,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
55,CD6,CD6,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
56,CD6,CD7,0.0,459,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
57,CD6,CD8,1.0,802,6229.0,164.0,19680,1,0.7886868686868687,70.0,2364.9087201811644,218.93139628595932,7.767788641090774,2.9487639902508285,0.7886868686868687,2364.9087201811644,0.07869936596275258,802.0,70.0,12458.0,218.93139628595932
58,CD6,CD9,0.0,741,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
59,CD6,CD10,0.0,463,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
60,CD7,CD1,0.0,517,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
61,CD7,CD2,0.0,781,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
62,CD7,CD3,0.0,595,4847.0,354.0,42480,0,0.7824242424242422,70.0,1771.8971941849752,191.90357328415587,8.147259591629512,2.9779784776218072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,CD7,CD4,0.0,700,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
64,CD7,CD5,0.0,720,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
65,CD7,CD6,0.0,459,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
66,CD7,CD7,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
67,CD7,CD8,0.0,1020,7708.0,55.0,6600,0,0.7949494949494949,70.0,3013.641188146409,246.9197208651011,7.557673640580457,2.954550184457264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,CD7,CD9,0.0,421,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
69,CD7,CD10,0.0,375,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
70,CD8,CD1,0.0,589,4790.0,221.0,26520,0,0.7949494949494949,70.0,1763.284808875623,190.16457250652675,8.133166107343694,2.9936923750010576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,CD8,CD2,0.0,243,2609.0,505.0,60600,0,0.6759595959595959,70.0,778.9084847098654,147.78577979869706,10.738803109034759,3.205384710740187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,CD8,CD3,4.0,425,3726.0,204.0,24480,1,0.7886868686868687,70.0,1308.3634623310852,168.8298016632549,8.76762900819225,3.078502264308436,3.1547474747474746,5233.453849324341,0.3015308568677224,1700.0,280.0,29808.0,675.3192066530196
73,CD8,CD4,5.0,406,3604.0,327.0,39240,1,0.7886868686868687,70.0,1257.275150990079,166.3066933246871,8.877557284241638,3.096736825098717,3.943434343434343,6286.375754950395,0.37469418538518984,2030.0,350.0,36040.0,831.5334666234355
74,CD8,CD5,2.0,784,6073.0,150.0,18000,1,0.801212121212121,70.0,2319.379626742015,215.07219981208505,7.746470330821314,2.9583923810484882,1.602424242424242,4638.75925348403,0.15688646164258288,1568.0,140.0,24292.0,430.1443996241701
75,CD8,CD6,2.0,802,6192.0,164.0,19680,1,0.801212121212121,70.0,2372.6176043941637,217.48472612359694,7.721453674337557,2.958376065329381,1.602424242424242,4745.235208788327,0.15688732688600812,1604.0,140.0,24768.0,434.9694522471939
76,CD8,CD7,1.0,1020,7672.0,55.0,6600,1,0.8074747474747475,70.0,3025.8170759164364,245.18903888208789,7.521984837394377,2.9664873293298397,0.8074747474747475,3025.8170759164364,0.07822917499498055,1020.0,70.0,15344.0,245.18903888208789
77,CD8,CD8,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
78,CD8,CD9,0.0,922,7004.0,63.0,7560,0,0.8074747474747475,70.0,2736.7756042706974,232.4429296075327,7.5973038427219555,2.9683032584280884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,CD8,CD10,1.0,670,5326.0,78.0,9360,1,0.7949494949494949,70.0,1990.1951684271758,200.83319649246835,7.949930608165581,2.970440549891307,0.7949494949494949,1990.1951684271758,0.07812506344051497,670.0,70.0,10652.0,200.83319649246835
80,CD9,CD1,0.0,336,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
81,CD9,CD2,0.0,690,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
82,CD9,CD3,6.0,561,4614.0,255.0,30600,1,0.7824242424242422,70.0,1671.4582109758421,187.32559543357704,8.226362730776344,2.9794264010264566,4.6945454545454535,10028.749265855053,0.46733664505339634,3366.0,420.0,55368.0,1123.9535726014622
83,CD9,CD4,0.0,519,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
84,CD9,CD5,0.0,977,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
85,CD9,CD6,0.0,741,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
86,CD9,CD7,0.0,421,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
87,CD9,CD8,0.0,922,7030.0,63.0,7560,0,0.7949494949494949,70.0,2718.084670153117,234.03490829405516,7.624770062046645,2.9480310956107556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,CD9,CD9,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
89,CD9,CD10,0.0,327,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
90,CD10,CD1,0.0,154,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
91,CD10,CD2,0.0,427,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
92,CD10,CD3,4.0,258,2670.0,192.0,23040,1,0.7135353535353535,70.0,815.1857768945417,148.63756075642516,10.349753541079071,3.1596347941648903,2.854141414141414,3260.743107578167,0.293788202149322,1032.0,280.0,21360.0,594.5502430257006
93,CD10,CD4,0.0,326,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
94,CD10,CD5,0.0,670,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
95,CD10,CD6,0.0,463,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
96,CD10,CD7,0.0,375,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
97,CD10,CD8,0.0,670,5330.0,78.0,9360,0,0.7824242424242422,70.0,1964.291632357529,201.96524016459975,7.95629767739586,2.931778555757506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,CD10,CD9,0.0,327,10000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
99,CD10,CD10,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
